drawing_name,average,object_name,image_name,identity,matched,condition,participant,order,img_rx,img_ry,img_cx,img_cy,drawn_rx,drawn_ry,drawn_cx,drawn_cy
controlADC04_D05_apr26,0.6666666666666666,bookshelf1,a-pr26,nonspecific,1,memorize,controlADC04,D05,160,204.5,951,480.5,101,112,490,226
controlADC06_D07_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC06,D07,160,204.5,951,480.5,NA,NA,NA,NA
controlADC07_D11_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC07,D11,160,204.5,951,480.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC08,D06,160,204.5,951,480.5,NA,NA,NA,NA
controlADC10_D03_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC10,D03,160,204.5,951,480.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC11,D02,160,204.5,951,480.5,NA,NA,NA,NA
controlADC12_D02_apr26,1,bookshelf1,a-pr26,nonspecific,1,memorize,controlADC12,D02,160,204.5,951,480.5,107,96,300,185
controlADC16_D04_apr26,0.3333333333333333,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC16,D04,160,204.5,951,480.5,NA,NA,NA,NA
controlADC17_D01_apr26,0.3333333333333333,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC17,D01,160,204.5,951,480.5,NA,NA,NA,NA
controlADC20_D05_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC20,D05,160,204.5,951,480.5,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC26,D14,160,204.5,951,480.5,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC28,D03,160,204.5,951,480.5,NA,NA,NA,NA
controlADC30_D08_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC30,D08,160,204.5,951,480.5,NA,NA,NA,NA
controlADC31_D07_apr26,0.3333333333333333,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC31,D07,160,204.5,951,480.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.6666666666666666,bookshelf1,a-pr26,nonspecific,1,memorize,controlADC32,D13,160,204.5,951,480.5,150,84,475,112
controlADC33_D03_apr26,0,bookshelf1,a-pr26,nonspecific,0,memorize,controlADC33,D03,160,204.5,951,480.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC01,D06,8,20,474,469,NA,NA,NA,NA
controlADC04_D05_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC04,D05,8,20,474,469,NA,NA,NA,NA
controlADC06_D07_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC06,D07,8,20,474,469,NA,NA,NA,NA
controlADC07_D11_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC07,D11,8,20,474,469,NA,NA,NA,NA
controlADC08_D06_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC08,D06,8,20,474,469,NA,NA,NA,NA
controlADC10_D03_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC10,D03,8,20,474,469,NA,NA,NA,NA
controlADC11_D02_apr26,0.3333333333333333,bottle1,a-pr26,nonspecific,0,memorize,controlADC11,D02,8,20,474,469,NA,NA,NA,NA
controlADC12_D02_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC12,D02,8,20,474,469,NA,NA,NA,NA
controlADC16_D04_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC16,D04,8,20,474,469,NA,NA,NA,NA
controlADC17_D01_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC17,D01,8,20,474,469,NA,NA,NA,NA
controlADC20_D05_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC20,D05,8,20,474,469,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,bottle1,a-pr26,nonspecific,0,memorize,controlADC26,D14,8,20,474,469,NA,NA,NA,NA
controlADC28_D03_apr26,0.6666666666666666,bottle1,a-pr26,nonspecific,1,memorize,controlADC28,D03,8,20,474,469,18,30,248,162
controlADC30_D08_apr26,0.3333333333333333,bottle1,a-pr26,nonspecific,0,memorize,controlADC30,D08,8,20,474,469,NA,NA,NA,NA
controlADC31_D07_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC31,D07,8,20,474,469,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,bottle1,a-pr26,nonspecific,0,memorize,controlADC32,D13,8,20,474,469,NA,NA,NA,NA
controlADC33_D03_apr26,0,bottle1,a-pr26,nonspecific,0,memorize,controlADC33,D03,8,20,474,469,NA,NA,NA,NA
controlADC01_D06_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC01,D06,22.5,12,883.5,428,NA,NA,NA,NA
controlADC04_D05_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC04,D05,22.5,12,883.5,428,NA,NA,NA,NA
controlADC06_D07_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC06,D07,22.5,12,883.5,428,NA,NA,NA,NA
controlADC07_D11_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC07,D11,22.5,12,883.5,428,NA,NA,NA,NA
controlADC08_D06_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC08,D06,22.5,12,883.5,428,NA,NA,NA,NA
controlADC10_D03_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC10,D03,22.5,12,883.5,428,NA,NA,NA,NA
controlADC11_D02_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC11,D02,22.5,12,883.5,428,NA,NA,NA,NA
controlADC12_D02_apr26,0.6666666666666666,bowl1,a-pr26,nonspecific,1,memorize,controlADC12,D02,22.5,12,883.5,428,27,19,269,165
controlADC16_D04_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC16,D04,22.5,12,883.5,428,NA,NA,NA,NA
controlADC17_D01_apr26,0.3333333333333333,bowl1,a-pr26,nonspecific,0,memorize,controlADC17,D01,22.5,12,883.5,428,NA,NA,NA,NA
controlADC20_D05_apr26,0.3333333333333333,bowl1,a-pr26,nonspecific,0,memorize,controlADC20,D05,22.5,12,883.5,428,NA,NA,NA,NA
controlADC26_D14_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC26,D14,22.5,12,883.5,428,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,bowl1,a-pr26,nonspecific,0,memorize,controlADC28,D03,22.5,12,883.5,428,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,bowl1,a-pr26,nonspecific,0,memorize,controlADC30,D08,22.5,12,883.5,428,NA,NA,NA,NA
controlADC31_D07_apr26,0.3333333333333333,bowl1,a-pr26,nonspecific,0,memorize,controlADC31,D07,22.5,12,883.5,428,NA,NA,NA,NA
controlADC32_D13_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC32,D13,22.5,12,883.5,428,NA,NA,NA,NA
controlADC33_D03_apr26,0,bowl1,a-pr26,nonspecific,0,memorize,controlADC33,D03,22.5,12,883.5,428,NA,NA,NA,NA
controlADC01_D06_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC01,D06,21.5,15,823.5,500,NA,NA,NA,NA
controlADC04_D05_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC04,D05,21.5,15,823.5,500,NA,NA,NA,NA
controlADC06_D07_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC06,D07,21.5,15,823.5,500,NA,NA,NA,NA
controlADC07_D11_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC07,D11,21.5,15,823.5,500,NA,NA,NA,NA
controlADC08_D06_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC08,D06,21.5,15,823.5,500,NA,NA,NA,NA
controlADC10_D03_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC10,D03,21.5,15,823.5,500,NA,NA,NA,NA
controlADC11_D02_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC11,D02,21.5,15,823.5,500,NA,NA,NA,NA
controlADC12_D02_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC12,D02,21.5,15,823.5,500,NA,NA,NA,NA
controlADC16_D04_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC16,D04,21.5,15,823.5,500,NA,NA,NA,NA
controlADC17_D01_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC17,D01,21.5,15,823.5,500,NA,NA,NA,NA
controlADC20_D05_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC20,D05,21.5,15,823.5,500,NA,NA,NA,NA
controlADC26_D14_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC26,D14,21.5,15,823.5,500,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,box1,a-pr26,nonspecific,0,memorize,controlADC28,D03,21.5,15,823.5,500,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,box1,a-pr26,nonspecific,0,memorize,controlADC30,D08,21.5,15,823.5,500,NA,NA,NA,NA
controlADC31_D07_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC31,D07,21.5,15,823.5,500,NA,NA,NA,NA
controlADC32_D13_apr26,0.6666666666666666,box1,a-pr26,nonspecific,1,memorize,controlADC32,D13,21.5,15,823.5,500,28,40,404,249
controlADC33_D03_apr26,0,box1,a-pr26,nonspecific,0,memorize,controlADC33,D03,21.5,15,823.5,500,NA,NA,NA,NA
controlADC01_D06_apr26,0,computer1,a-pr26,target,0,memorize,controlADC01,D06,41,51,434,445,NA,NA,NA,NA
controlADC04_D05_apr26,1,computer1,a-pr26,target,1,memorize,controlADC04,D05,41,51,434,445,108,87,156,137
controlADC06_D07_apr26,1,computer1,a-pr26,target,1,memorize,controlADC06,D07,41,51,434,445,NA,NA,NA,NA
controlADC07_D11_apr26,1,computer1,a-pr26,target,1,memorize,controlADC07,D11,41,51,434,445,53,51,282,156
controlADC08_D06_apr26,0,computer1,a-pr26,target,0,memorize,controlADC08,D06,41,51,434,445,NA,NA,NA,NA
controlADC10_D03_apr26,1,computer1,a-pr26,target,1,memorize,controlADC10,D03,41,51,434,445,39,47,154,131
controlADC11_D02_apr26,0,computer1,a-pr26,target,0,memorize,controlADC11,D02,41,51,434,445,NA,NA,NA,NA
controlADC12_D02_apr26,0,computer1,a-pr26,target,0,memorize,controlADC12,D02,41,51,434,445,NA,NA,NA,NA
controlADC16_D04_apr26,0,computer1,a-pr26,target,0,memorize,controlADC16,D04,41,51,434,445,NA,NA,NA,NA
controlADC17_D01_apr26,0.3333333333333333,computer1,a-pr26,target,0,memorize,controlADC17,D01,41,51,434,445,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,computer1,a-pr26,target,1,memorize,controlADC20,D05,41,51,434,445,25,32,55,270
controlADC26_D14_apr26,0.6666666666666666,computer1,a-pr26,target,1,memorize,controlADC26,D14,41,51,434,445,29,38,157,180
controlADC28_D03_apr26,1,computer1,a-pr26,target,1,memorize,controlADC28,D03,41,51,434,445,83,61,165,149
controlADC30_D08_apr26,1,computer1,a-pr26,target,1,memorize,controlADC30,D08,41,51,434,445,60,56,124,111
controlADC31_D07_apr26,0.6666666666666666,computer1,a-pr26,target,1,memorize,controlADC31,D07,41,51,434,445,70,58,175,143
controlADC32_D13_apr26,0.6666666666666666,computer1,a-pr26,target,1,memorize,controlADC32,D13,41,51,434,445,50,63,65,175
controlADC33_D03_apr26,0.6666666666666666,computer1,a-pr26,target,1,memorize,controlADC33,D03,41,51,434,445,33,37,85,93
controlADC01_D06_apr26,0,desk1,a-pr26,nonspecific,0,memorize,controlADC01,D06,175.5,114,520.5,588,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,desk1,a-pr26,nonspecific,0,memorize,controlADC04,D05,175.5,114,520.5,588,NA,NA,NA,NA
controlADC06_D07_apr26,1,desk1,a-pr26,nonspecific,1,memorize,controlADC06,D07,175.5,114,520.5,588,NA,NA,NA,NA
controlADC07_D11_apr26,0.3333333333333333,desk1,a-pr26,nonspecific,0,memorize,controlADC07,D11,175.5,114,520.5,588,NA,NA,NA,NA
controlADC08_D06_apr26,0.6666666666666666,desk1,a-pr26,nonspecific,1,memorize,controlADC08,D06,175.5,114,520.5,588,NA,NA,NA,NA
controlADC10_D03_apr26,1,desk1,a-pr26,nonspecific,1,memorize,controlADC10,D03,175.5,114,520.5,588,104,89,182,185
controlADC11_D02_apr26,0.3333333333333333,desk1,a-pr26,nonspecific,0,memorize,controlADC11,D02,175.5,114,520.5,588,NA,NA,NA,NA
controlADC12_D02_apr26,0,desk1,a-pr26,nonspecific,0,memorize,controlADC12,D02,175.5,114,520.5,588,NA,NA,NA,NA
controlADC16_D04_apr26,0.6666666666666666,desk1,a-pr26,nonspecific,1,memorize,controlADC16,D04,175.5,114,520.5,588,100,120,249,294
controlADC17_D01_apr26,0,desk1,a-pr26,nonspecific,0,memorize,controlADC17,D01,175.5,114,520.5,588,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,desk1,a-pr26,nonspecific,1,memorize,controlADC20,D05,175.5,114,520.5,588,43,110,66,259
controlADC26_D14_apr26,1,desk1,a-pr26,nonspecific,1,memorize,controlADC26,D14,175.5,114,520.5,588,52,72,158,225
controlADC28_D03_apr26,1,desk1,a-pr26,nonspecific,1,memorize,controlADC28,D03,175.5,114,520.5,588,126,64,168,239
controlADC30_D08_apr26,0.3333333333333333,desk1,a-pr26,nonspecific,0,memorize,controlADC30,D08,175.5,114,520.5,588,NA,NA,NA,NA
controlADC31_D07_apr26,0.6666666666666666,desk1,a-pr26,nonspecific,1,memorize,controlADC31,D07,175.5,114,520.5,588,261,123,271,241
controlADC32_D13_apr26,1,desk1,a-pr26,nonspecific,1,memorize,controlADC32,D13,175.5,114,520.5,588,117,146,103,272
controlADC33_D03_apr26,0.6666666666666666,desk1,a-pr26,nonspecific,1,memorize,controlADC33,D03,175.5,114,520.5,588,95,151,97,182
controlADC01_D06_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC01,D06,6,3,489,495,NA,NA,NA,NA
controlADC04_D05_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC04,D05,6,3,489,495,NA,NA,NA,NA
controlADC06_D07_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC06,D07,6,3,489,495,NA,NA,NA,NA
controlADC07_D11_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC07,D11,6,3,489,495,NA,NA,NA,NA
controlADC08_D06_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC08,D06,6,3,489,495,NA,NA,NA,NA
controlADC10_D03_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC10,D03,6,3,489,495,NA,NA,NA,NA
controlADC11_D02_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC11,D02,6,3,489,495,NA,NA,NA,NA
controlADC12_D02_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC12,D02,6,3,489,495,NA,NA,NA,NA
controlADC16_D04_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC16,D04,6,3,489,495,NA,NA,NA,NA
controlADC17_D01_apr26,0,eraser1,a-pr26,nonspecific,0,memorize,controlADC17,D01,6,3,489,495,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,eraser1,a-pr26,nonspecific,1,memorize,controlADC20,D05,6,3,489,495,6,22,85,281
controlADC26_D14_apr26,0.3333333333333333,eraser1,a-pr26,nonspecific,0,memorize,controlADC26,D14,6,3,489,495,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,eraser1,a-pr26,nonspecific,0,memorize,controlADC28,D03,6,3,489,495,NA,NA,NA,NA
controlADC30_D08_apr26,0.6666666666666666,eraser1,a-pr26,nonspecific,1,memorize,controlADC30,D08,6,3,489,495,7,8,200,153
controlADC31_D07_apr26,0.3333333333333333,eraser1,a-pr26,nonspecific,0,memorize,controlADC31,D07,6,3,489,495,NA,NA,NA,NA
controlADC32_D13_apr26,0.6666666666666666,eraser1,a-pr26,nonspecific,1,memorize,controlADC32,D13,6,3,489,495,8,19,152,204
controlADC33_D03_apr26,0.3333333333333333,eraser1,a-pr26,nonspecific,0,memorize,controlADC33,D03,6,3,489,495,NA,NA,NA,NA
controlADC01_D06_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC01,D06,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC04_D05_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC04,D05,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC06_D07_apr26,1,keyboard1,a-pr26,nonspecific,1,memorize,controlADC06,D07,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC07_D11_apr26,1,keyboard1,a-pr26,nonspecific,1,memorize,controlADC07,D11,30.5,9.5,464.5,494.5,47,16,290,213
controlADC08_D06_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC08,D06,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC10_D03_apr26,1,keyboard1,a-pr26,nonspecific,1,memorize,controlADC10,D03,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC11,D02,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC12_D02_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC12,D02,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC16_D04_apr26,0,keyboard1,a-pr26,nonspecific,0,memorize,controlADC16,D04,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC17_D01_apr26,0.3333333333333333,keyboard1,a-pr26,nonspecific,0,memorize,controlADC17,D01,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,keyboard1,a-pr26,nonspecific,1,memorize,controlADC20,D05,30.5,9.5,464.5,494.5,28,36,91,242
controlADC26_D14_apr26,1,keyboard1,a-pr26,nonspecific,1,memorize,controlADC26,D14,30.5,9.5,464.5,494.5,26,24,156,215
controlADC28_D03_apr26,0.3333333333333333,keyboard1,a-pr26,nonspecific,0,memorize,controlADC28,D03,30.5,9.5,464.5,494.5,NA,NA,NA,NA
controlADC30_D08_apr26,1,keyboard1,a-pr26,nonspecific,1,memorize,controlADC30,D08,30.5,9.5,464.5,494.5,25,28,179,144
controlADC31_D07_apr26,0.6666666666666666,keyboard1,a-pr26,nonspecific,1,memorize,controlADC31,D07,30.5,9.5,464.5,494.5,46,28,200,187
controlADC32_D13_apr26,0.6666666666666666,keyboard1,a-pr26,nonspecific,1,memorize,controlADC32,D13,30.5,9.5,464.5,494.5,44.5,66.5,113,217.5
controlADC33_D03_apr26,0.6666666666666666,keyboard1,a-pr26,nonspecific,1,memorize,controlADC33,D03,30.5,9.5,464.5,494.5,24,10,98,108
controlADC01_D06_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC01,D06,13,4,503,487,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,mouse1,a-pr26,nonspecific,0,memorize,controlADC04,D05,13,4,503,487,NA,NA,NA,NA
controlADC06_D07_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC06,D07,13,4,503,487,NA,NA,NA,NA
controlADC07_D11_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC07,D11,13,4,503,487,NA,NA,NA,NA
controlADC08_D06_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC08,D06,13,4,503,487,NA,NA,NA,NA
controlADC10_D03_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC10,D03,13,4,503,487,NA,NA,NA,NA
controlADC11_D02_apr26,0.3333333333333333,mouse1,a-pr26,nonspecific,0,memorize,controlADC11,D02,13,4,503,487,NA,NA,NA,NA
controlADC12_D02_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC12,D02,13,4,503,487,NA,NA,NA,NA
controlADC16_D04_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC16,D04,13,4,503,487,NA,NA,NA,NA
controlADC17_D01_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC17,D01,13,4,503,487,NA,NA,NA,NA
controlADC20_D05_apr26,1,mouse1,a-pr26,nonspecific,1,memorize,controlADC20,D05,13,4,503,487,14,14,88,212
controlADC26_D14_apr26,1,mouse1,a-pr26,nonspecific,1,memorize,controlADC26,D14,13,4,503,487,14,19,178,199
controlADC28_D03_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC28,D03,13,4,503,487,NA,NA,NA,NA
controlADC30_D08_apr26,0.6666666666666666,mouse1,a-pr26,nonspecific,1,memorize,controlADC30,D08,13,4,503,487,14,20,203,120
controlADC31_D07_apr26,0,mouse1,a-pr26,nonspecific,0,memorize,controlADC31,D07,13,4,503,487,NA,NA,NA,NA
controlADC32_D13_apr26,1,mouse1,a-pr26,nonspecific,1,memorize,controlADC32,D13,13,4,503,487,36,28,141,161
controlADC33_D03_apr26,0.3333333333333333,mouse1,a-pr26,nonspecific,0,memorize,controlADC33,D03,13,4,503,487,NA,NA,NA,NA
controlADC01_D06_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC01,D06,34,5,585,488,NA,NA,NA,NA
controlADC04_D05_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC04,D05,34,5,585,488,NA,NA,NA,NA
controlADC06_D07_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC06,D07,34,5,585,488,NA,NA,NA,NA
controlADC07_D11_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC07,D11,34,5,585,488,NA,NA,NA,NA
controlADC08_D06_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC08,D06,34,5,585,488,NA,NA,NA,NA
controlADC10_D03_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC10,D03,34,5,585,488,NA,NA,NA,NA
controlADC11_D02_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC11,D02,34,5,585,488,NA,NA,NA,NA
controlADC12_D02_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC12,D02,34,5,585,488,NA,NA,NA,NA
controlADC16_D04_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC16,D04,34,5,585,488,NA,NA,NA,NA
controlADC17_D01_apr26,0.6666666666666666,notebook1,a-pr26,nonspecific,1,memorize,controlADC17,D01,34,5,585,488,44,11,193,265
controlADC20_D05_apr26,1,notebook1,a-pr26,nonspecific,1,memorize,controlADC20,D05,34,5,585,488,NA,NA,NA,NA
controlADC26_D14_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC26,D14,34,5,585,488,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,notebook1,a-pr26,nonspecific,0,memorize,controlADC28,D03,34,5,585,488,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,notebook1,a-pr26,nonspecific,0,memorize,controlADC30,D08,34,5,585,488,NA,NA,NA,NA
controlADC31_D07_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC31,D07,34,5,585,488,NA,NA,NA,NA
controlADC32_D13_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC32,D13,34,5,585,488,NA,NA,NA,NA
controlADC33_D03_apr26,0,notebook1,a-pr26,nonspecific,0,memorize,controlADC33,D03,34,5,585,488,NA,NA,NA,NA
controlADC01_D06_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC01,D06,20.5,30,653.5,460,NA,NA,NA,NA
controlADC04_D05_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC04,D05,20.5,30,653.5,460,NA,NA,NA,NA
controlADC06_D07_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC06,D07,20.5,30,653.5,460,NA,NA,NA,NA
controlADC07_D11_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC07,D11,20.5,30,653.5,460,NA,NA,NA,NA
controlADC08_D06_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC08,D06,20.5,30,653.5,460,NA,NA,NA,NA
controlADC10_D03_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC10,D03,20.5,30,653.5,460,NA,NA,NA,NA
controlADC11_D02_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC11,D02,20.5,30,653.5,460,NA,NA,NA,NA
controlADC12_D02_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC12,D02,20.5,30,653.5,460,NA,NA,NA,NA
controlADC16_D04_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC16,D04,20.5,30,653.5,460,NA,NA,NA,NA
controlADC17_D01_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC17,D01,20.5,30,653.5,460,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,officesupplies1,a-pr26,nonspecific,1,memorize,controlADC20,D05,20.5,30,653.5,460,39,20,64,308
controlADC26_D14_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC26,D14,20.5,30,653.5,460,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC28,D03,20.5,30,653.5,460,NA,NA,NA,NA
controlADC30_D08_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC30,D08,20.5,30,653.5,460,NA,NA,NA,NA
controlADC31_D07_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC31,D07,20.5,30,653.5,460,NA,NA,NA,NA
controlADC32_D13_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC32,D13,20.5,30,653.5,460,NA,NA,NA,NA
controlADC33_D03_apr26,0,officesupplies1,a-pr26,nonspecific,0,memorize,controlADC33,D03,20.5,30,653.5,460,NA,NA,NA,NA
controlADC01_D06_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC01,D06,32,73,393,290,NA,NA,NA,NA
controlADC04_D05_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC04,D05,32,73,393,290,NA,NA,NA,NA
controlADC06_D07_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC06,D07,32,73,393,290,NA,NA,NA,NA
controlADC07_D11_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC07,D11,32,73,393,290,NA,NA,NA,NA
controlADC08_D06_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC08,D06,32,73,393,290,NA,NA,NA,NA
controlADC10_D03_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC10,D03,32,73,393,290,NA,NA,NA,NA
controlADC11_D02_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC11,D02,32,73,393,290,NA,NA,NA,NA
controlADC12_D02_apr26,0.3333333333333333,painting1,a-pr26,nonspecific,0,memorize,controlADC12,D02,32,73,393,290,NA,NA,NA,NA
controlADC16_D04_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC16,D04,32,73,393,290,NA,NA,NA,NA
controlADC17_D01_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC17,D01,32,73,393,290,NA,NA,NA,NA
controlADC20_D05_apr26,0.3333333333333333,painting1,a-pr26,nonspecific,0,memorize,controlADC20,D05,32,73,393,290,NA,NA,NA,NA
